"game_id","team_id","player_id"
2017020058,15,8471710
2017020058,15,8476344
2017020058,15,8477573
2016020650,26,8476404
2016020650,26,8470104
2016020650,26,8470121
2016020650,52,8475279
2016020650,52,8475815
2016020650,52,8479293
2017020614,17,8471266
2017020614,17,8476822
2017020614,17,8474722
2017020614,9,8477433
2015020988,13,8474000
2015020988,13,8473962
2015020988,13,8475253
2015020988,6,8476191
2015020988,6,8476476
2015020988,6,8475292
2015020975,14,8476539
2015020975,14,8477205
2015020975,12,8475753
2015020975,12,8469508
2015020975,12,8475250
2015020629,22,8473989
2015020629,22,8476779
2015020629,13,8471245
2015020629,13,8465978
2017020728,30,8474589
2017020728,30,8475799
2017020728,30,8476422
2017020728,9,8475982
2017020728,9,8475913
2017020728,9,8470775
2016020678,29,8476449
2016020678,29,8478906
2016020678,9,8478376
2016020678,9,8474697
2015020797,4,8478563
2015020797,4,8469469
2015020797,4,8475738
2015020797,24,8473560
2015020797,24,8476158
2015020909,13,8471245
2015020909,13,8475769
2015020909,13,8476875
2015020909,53,8474588
2015020909,53,8475797
2015021069,28,8476442
2015021069,28,8476807
2015021069,28,8471709
2015021069,3,8475715
2015021069,3,8475795
2017020813,5,8471887
2017020813,5,8471436
2017020813,5,8477244
2017020813,54,8477478
2017020813,54,8474520
2017020987,22,8479483
2017020987,22,8476457
2017020987,22,8476427
2017020987,18,8475868
2017020987,18,8467370
2017020987,18,8475625
2017020987,18,8476447
2017020154,20,8475878
2017020154,20,8476967
2017020154,20,8477508
2017020154,25,8477461
2017020154,25,8477945
2017020154,25,8475730
2015021171,14,8476886
2015021171,14,8476539
2015021171,14,8474564
2015021171,14,8471873
2015021171,1,8476769
2015021171,1,8475274
2015021171,1,8475750
2015021171,1,8469462
2015021171,1,8469547
2015021171,1,8474660
2016020966,21,8474577
2016020966,21,8474597
2016020966,19,8477964
2016020966,19,8474145
2016020966,19,8476436
2016020966,19,8477482
2016021216,25,8475413
2016021216,25,8469466
2016021216,25,8470201
2016021216,25,8475730
2016021216,25,8475310
2016021216,25,8476467
2016021216,25,8476439
2016021216,25,8474849
2016021216,25,8469544
2016021216,21,8474577
2016021216,21,8474597
2016021216,21,8476888
2016021216,21,8470750
2016021216,21,8469492
2016021216,21,8474605
2016020296,21,8475199
2016020296,21,8476888
2016020296,21,8476455
2016020296,22,8473468
2016020296,22,8473914
2016020296,22,8471678
2017020911,28,8475841
2017020911,28,8476881
2017020911,28,8468208
2017020911,25,8471691
2017020911,25,8477945
2016020573,4,8476393
2016020573,4,8468513
2016020573,4,8475729
2016020573,3,8470041
2016020573,3,8476477
2016020573,3,8471686
2015021050,20,8475844
2015021050,20,8473404
2015021050,20,8477935
2015021050,20,8474673
2015021050,52,8476469
2015021050,52,8477940
2015021050,52,8473412
2015021050,52,8475815
2015021050,52,8474061
2015020341,53,8462038
2015020341,53,8475206
2015020341,53,8473722
2015020341,20,8475650
2015020341,20,8471664
2015020341,20,8471222
2015021204,3,8471958
2015021204,3,8475715
2015021204,3,8474151
2015021204,2,8475234
2015021204,2,8473504
2015021204,2,8471362
2015021204,2,8470860
2015021204,2,8474612
2015021204,2,8474709
2015021204,2,8476429
2015021204,2,8473565
2015020835,7,8469470
2015020835,7,8475728
2015020835,7,8473426
2015020835,21,8470317
2015020835,21,8474743
2016020603,5,8475832
2016020603,5,8476899
2016020603,5,8477244
2016020603,14,8471339
2016020603,14,8470601
2016020603,14,8476300
2016020679,10,8476410
2016020679,10,8476853
2016020679,3,8475855
2016020679,3,8471686
2016020143,23,8473415
2016020143,23,8471681
2016020143,23,8477997
2016020231,12,8476403
2016020231,12,8476465
2016020231,12,8475250
2016020231,28,8476331
2016020231,28,8474230
2016020231,28,8477922
2016020163,10,8476302
2016020163,10,8476495
2016020163,10,8475180
2016020163,23,8473415
2016020163,23,8471303
